unit_id	artifact	family	json_pointer	unit_kind	authored_identity	loader	runtime_producer	player_consumer	current_reachability	executable_witness	failure_or_limit	verdict	authority_route
balance/catalogs/phase0.json#/multiplier_sources/1	balance/catalogs/phase0.json	economy	/multiplier_sources/1	object_record	active.click	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/2	balance/catalogs/phase0.json	economy	/multiplier_sources/2	object_record	active.production	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/3	balance/catalogs/phase0.json	economy	/multiplier_sources/3	object_record	commons.member	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/4	balance/catalogs/phase0.json	economy	/multiplier_sources/4	object_record	fiscal.generator.beige_tower	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/5	balance/catalogs/phase0.json	economy	/multiplier_sources/5	object_record	fiscal.hoard	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/6	balance/catalogs/phase0.json	economy	/multiplier_sources/6	object_record	guild.stock_consumption	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none mounted for the provider-specific opportunity/Commons/Fiscal/faction path	backend multiplier/provider contract active outside the mounted default workflow	cold provider binding/production tests	No mounted provider workflow or integrated effect witness	backend_active	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/7	balance/catalogs/phase0.json	economy	/multiplier_sources/7	object_record	pool.institutional_knowledge	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/multiplier_sources/8	balance/catalogs/phase0.json	economy	/multiplier_sources/8	object_record	pool.operational_excellence	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/0	balance/catalogs/phase0.json	economy	/progress_coordinates/0	object_record	object:/progress_coordinates/0	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/1	balance/catalogs/phase0.json	economy	/progress_coordinates/1	object_record	object:/progress_coordinates/1	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/1/terms/0	balance/catalogs/phase0.json	economy	/progress_coordinates/1/terms/0	object_record	object:/progress_coordinates/1/terms/0	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/1/terms/1	balance/catalogs/phase0.json	economy	/progress_coordinates/1/terms/1	object_record	object:/progress_coordinates/1/terms/1	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/2	balance/catalogs/phase0.json	economy	/progress_coordinates/2	object_record	object:/progress_coordinates/2	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none in the current T0-T1 player workflow	registered economy row requires absent Tier-2/Tier-3 content	catalog/production tests only; no reachable current default workflow	Current T0-T1 game cannot activate this row	backend_registered_dormant	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/progress_coordinates/3	balance/catalogs/phase0.json	economy	/progress_coordinates/3	object_record	object:/progress_coordinates/3	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	none in the current T0-T1 player workflow	registered economy row requires absent Tier-2/Tier-3 content	catalog/production tests only; no reachable current default workflow	Current T0-T1 game cannot activate this row	backend_registered_dormant	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/manual_policy	balance/catalogs/phase0.json	economy	/manual_policy	singleton_policy	object:/manual_policy	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/offline_policy	balance/catalogs/phase0.json	economy	/offline_policy	singleton_policy	object:/offline_policy	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/categories/phase0.json#/full_gate_set/0	balance/categories/phase0.json	categories	/full_gate_set/0	primitive_edge	"gate.t0_to_t1"	epochseed/replaycatalog + category parser	leaderboard/category projection	none for full player category workflow; Game UI projector selects any_percent only	backend category/fact data active	cold leaderboard/category projection tests	Five rows exist but the player cannot select or browse categories	backend_active	Leaderboards/API/Game UI successors
balance/categories/phase0.json#/full_gate_set/1	balance/categories/phase0.json	categories	/full_gate_set/1	primitive_edge	"gate.t2_to_t3"	epochseed/replaycatalog + category parser	leaderboard/category projection	none for full player category workflow; Game UI projector selects any_percent only	backend category/fact data active	cold leaderboard/category projection tests	Five rows exist but the player cannot select or browse categories	backend_active	Leaderboards/API/Game UI successors
